id,created,yield,yield_unit,trialmeta_id,brand,valid_name,entry_year,crop,state,county,latitude,longitude,plantdate,harvestdate,test_avg_yield,test_avg_yield_unit,irrigated_status,soil_class,country
3201,6/7/17 14:12,252,bu/ac,4289,AGRIGOLD,A6553STX,2014,corn,IN,Daviess,38.64199544,-87.08532895,5/7/14,9/25/14,260.6875,bu/ac,FALSE,SILT LOAM,US
3203,6/7/17 14:12,232.3,bu/ac,218,CHAMPION,CSX59B14,2013,corn,IA,Harrison,41.60463153,-95.91915364,5/13/13,10/17/13,230.5716216,bu/ac,FALSE,SILT LOAM,US
3259,6/7/17 14:12,263,bu/ac,4440,ARMOR,1555PRO2,2014,corn,IN,Warrick,38.04532433,-87.42322546,5/8/14,9/29/14,247.40625,bu/ac,FALSE,SILT LOAM,US
3262,6/7/17 14:12,247,bu/ac,4440,BECKS,6347,2014,corn,IN,Warrick,38.04532433,-87.42322546,5/8/14,9/29/14,247.40625,bu/ac,FALSE,SILT LOAM,US
3262,6/7/17 9:12,68.5,bu/ac,914,ADVANTAGE,ADV2021CR2,2010,soybeans,MN,Le Sueur,44.27199,-93.86898,5/18/10,10/8/10,63.9,bu/ac,FALSE,CLAY LOAM,US
3296,6/7/17 9:12,25.1,bu/ac,101,ADVANCED GENETICS,AG4733SR2Y,2010,soybeans,KS,Franklin,,,,,23.48148148,bu/ac,FALSE,,US
3310,6/7/17 14:12,142.06341,bu/ac,282,B-H GENETICS,BH8475SS,2013,corn,KS,Reno,38.0655,-97.9142,5/13/13,10/11/13,151.5311849,bu/ac,TRUE,SILT LOAM,US
3382,6/7/17 14:13,244,bu/ac,2047,AGRIGOLD,A6517,2015,corn,IN,Tippecanoe,40.471817,-86.90575821,5/20/13,10/22/13,237.2222222,bu/ac,FALSE,SILTY CLAY LOAM,US
3389,6/7/17 14:13,212.8,bu/ac,105,CHANNEL,21209STX,2012,corn,OH,Clark,39.87276999,-83.72801357,5/18/12,11/7/12,226.9338462,bu/ac,FALSE,SILT LOAM,US
3403,6/7/17 14:13,188.9,bu/ac,4219,CHAMPION,CSX50A13SS,2012,corn,IA,Hancock,43.04549834,-94.31656616,5/14/13,11/2/13,189.815,bu/ac,FALSE,CLAY LOAM,US
3404,6/7/17 14:13,251.6,bu/ac,1710,AUGUSTA,A5262GT3000,2013,corn,MD,Cecil,39.4333,-75.79471,5/21/13,11/4/13,245.4,bu/ac,FALSE,SANDY LOAM,US
3459,6/7/17 14:13,269.3,bu/ac,4367,AGRIGOLD,A6408VT3PRIB,2013,corn,OH,Wyandot,40.76818688,-83.43958754,5/15/13,11/11/13,257.5409091,bu/ac,FALSE,SILT LOAM,US
3461,6/7/17 14:13,282,bu/ac,4064,BECKS,6348A3,2013,corn,OH,Licking,39.95905392,-82.49013883,5/9/13,10/26/13,278.8013333,bu/ac,FALSE,SILTY CLAY LOAM,US
3464,6/7/17 14:13,181.7,bu/ac,983,AUGUSTA,A5658GT3000,2014,corn,NE,Dodge,41.641554,-96.688539,5/7/14,10/24/14,183,bu/ac,FALSE,SILT LOAM,US
3472,6/7/17 14:13,272,bu/ac,4045,ARMOR,0700VT2P,2014,corn,IN,Rush,39.58344972,-85.44653091,5/21/14,11/8/14,256.59375,bu/ac,FALSE,SILT LOAM,US
3537,6/7/17 14:13,237,bu/ac,1837,AGRIGOLD,A6533RR,2015,corn,IN,Knox,38.71485201,-87.39115564,5/17/11,10/3/11,245.125,bu/ac,FALSE,SILTY CLAY LOAM,US
3556,6/7/17 14:13,261.4,bu/ac,2939,BECKS,5832A3,2013,corn,IL,McLean,40.32261,-89.44454,5/15/13,10/28/13,256.3,bu/ac,FALSE,SILTY CLAY LOAM,US
3604,6/7/17 14:13,248.1,bu/ac,1709,CHEMGRO,6859V3,2014,corn,PA,Schuylkill,40.88815,-76.22758,5/7/14,11/12/14,239.1,bu/ac,FALSE,SANDY CLAY LOAM,US
3609,6/7/17 14:13,280.3,bu/ac,3211,BECKS,XL6175AM,2014,corn,OH,Fayette,39.51031539,-83.49957935,5/28/14,11/7/14,263.1471429,bu/ac,FALSE,SILT LOAM,US
3616,6/7/17 14:13,256,bu/ac,4287,BECKS,6348A3,2013,corn,IN,Daviess,38.64199544,-87.08532895,5/2/13,10/24/13,259.1052632,bu/ac,FALSE,SILT LOAM,US
3620,6/7/17 14:13,241.5,bu/ac,3810,RENK,RK809GTCBLLRW,2012,corn,NE,Sarpy,41.042142,-96.146146,4/22/12,9/9/12,250.3,bu/ac,TRUE,SILT LOAM,US
3623,6/7/17 14:13,184.7120744,bu/ac,904,AGRIGOLD,A6553VT3PRIB,2013,corn,KS,Riley,39.18360138,-96.5714,4/28/13,9/24/13,183.9670748,bu/ac,FALSE,SILT LOAM,US
3665,6/7/17 14:13,245,bu/ac,3669,BECKS,EX1324AMX,2013,corn,IN,Rush,39.58344972,-85.44653091,5/8/13,11/9/13,238.5,bu/ac,FALSE,SILT LOAM,US
3699,6/7/17 14:14,225,bu/ac,2056,CHANNEL,21124SSTAX,2013,corn,IN,Tippecanoe,40.471817,-86.90575821,5/5/14,10/21/14,223.375,bu/ac,FALSE,SILTY CLAY LOAM,US
3704,6/7/17 14:14,239.1,bu/ac,1516,AGVENTURE,GL2708ABW,2012,corn,ND,Cass,46.979167,-97.219889,5/10/12,10/15/12,189.8,bu/ac,FALSE,SILT LOAM,US
3729,6/7/17 14:14,183.2872303,bu/ac,904,AGRIGOLD,A6533VT3PRIB,2013,corn,KS,Riley,39.18360138,-96.5714,4/28/13,9/24/13,183.9670748,bu/ac,FALSE,SILT LOAM,US
3730,6/7/17 14:14,266,bu/ac,4045,CHANNEL,21095SSTAX,2013,corn,IN,Rush,39.58344972,-85.44653091,5/21/14,11/8/14,256.59375,bu/ac,FALSE,SILT LOAM,US
3746,6/7/17 14:14,198.2,bu/ac,2344,AUGUSTA,A4658GT3110,2013,corn,NE,Cass,40.8053,-95.90668,4/28/13,9/22/13,217.8,bu/ac,FALSE,SILT LOAM,US
3789,6/7/17 14:14,263.6,bu/ac,2939,RENK,RK809GTCBLLRW,2012,corn,IL,McLean,40.32261,-89.44454,5/15/13,10/28/13,256.3,bu/ac,FALSE,SILTY CLAY LOAM,US
3903,6/7/17 14:14,211,bu/ac,2,ARMOR,AXC4110SS,2014,corn,IN,Jennings,38.97530205,-85.65483297,5/28/14,11/7/14,216.6875,bu/ac,FALSE,SILT LOAM,US
3929,6/7/17 14:14,221.6,bu/ac,1035,CHAMPION,CSX61A143000GT,2013,corn,IA,Harrison,41.78386,-95.67249,6/3/13,11/19/13,210.3,bu/ac,FALSE,SILT LOAM,US
3936,6/7/17 14:14,243,bu/ac,2056,AGRIGOLD,A6517VT3PRIB,2014,corn,IN,Tippecanoe,40.471817,-86.90575821,5/5/14,10/21/14,223.375,bu/ac,FALSE,SILTY CLAY LOAM,US
3962,6/7/17 14:14,158,bu/ac,4283,AGRIGOLD,A6524VT3PRO,2012,corn,IN,Daviess,38.64199544,-87.08532895,4/19/12,9/20/12,156.372093,bu/ac,FALSE,SILT LOAM,US
3972,6/7/17 14:14,213,bu/ac,4434,AGRIGOLD,A6517VT3PRIB,2014,corn,IN,Kosciusko,41.2315233,-85.8859987,5/27/14,11/12/14,209.52,bu/ac,FALSE,LOAM,US
3989,6/7/17 14:14,221.5,bu/ac,419,CHAMPION,CSX56B13SS,2012,corn,IA,Benton,42.01802649,-92.13970243,5/15/13,10/26/13,207.7426667,bu/ac,FALSE,SILTY CLAY LOAM,US
4076,6/7/17 14:15,186.1,bu/ac,402,CHAMPION,CSX62A13SS,2013,corn,IA,Warren,41.3607,-93.5655,,,194.6440367,bu/ac,FALSE,,US
4083,6/7/17 14:15,185.8802832,bu/ac,568,AGRIGOLD,A6517VT3PRIB,2014,corn,KS,Republic,39.82440186,-97.6322,5/22/13,10/29/13,168.8269626,bu/ac,FALSE,,US
4099,6/7/17 14:15,193.7,bu/ac,4219,CHAMPION,CSX50A14SS,2013,corn,IA,Hancock,43.04549834,-94.31656616,5/14/13,11/2/13,189.815,bu/ac,FALSE,CLAY LOAM,US
4100,6/7/17 14:15,159.9,bu/ac,264,CHAMPION,CSX54A14SS,2013,corn,IA,Carroll,42.08377798,-94.89706782,5/16/13,10/21/13,163.3378378,bu/ac,FALSE,LOAM,US
4209,6/7/17 14:15,248.1,bu/ac,2809,AGRIGOLD,A6659VT3PRIB,2014,corn,IL,St. Clair,38.523209,-89.8681,5/10/14,11/10/14,243.7,bu/ac,FALSE,SILT LOAM,US
4235,6/7/17 14:15,150.6,bu/ac,3465,CHANNEL,21209STX,2012,corn,OH,Wood,41.19858,-83.60841,4/30/12,10/25/12,149.1,bu/ac,FALSE,CLAY LOAM,US
4239,6/7/17 14:15,145.7,bu/ac,3283,BECKS,XL5475AMX,2012,corn,OH,Wood,41.21093,-83.59907,5/18/13,11/11/13,162.7,bu/ac,FALSE,SILTY CLAY LOAM,US
4257,6/7/17 14:15,250.5,bu/ac,3816,AGRIGOLD,A6533VT3PRIB,2013,corn,DE,Sussex,38.70739,-75.62073,5/9/14,10/7/14,236,bu/ac,TRUE,SANDY LOAM,US
4258,6/7/17 14:15,233.7,bu/ac,3816,ARMOR,1555PRO2,2014,corn,DE,Sussex,38.70739,-75.62073,5/9/14,10/7/14,236,bu/ac,TRUE,SANDY LOAM,US
4293,6/7/17 14:15,203.8,bu/ac,2183,BUCKEYE,RR8891SSRIB,2014,corn,OH,Marion,40.636,-83.0025,6/7/14,11/14/14,211.4,bu/ac,FALSE,SILT LOAM,US
4400,6/7/17 14:16,164.5,bu/ac,3285,AGVENTURE,VPMXRL5718HBW,2013,corn,SD,Deuel,44.776906,-96.843989,5/16/14,11/1/14,160.1,bu/ac,FALSE,SILTY CLAY LOAM,US
4417,6/7/17 14:16,194.2,bu/ac,3741,AGVENTURE,GL2708AB,2013,corn,ND,Richland,46.52578,-96.98852,5/28/13,11/1/13,187,bu/ac,FALSE,SANDY LOAM,US
4418,6/7/17 14:16,169.3,bu/ac,1420,AGVENTURE,VPMXRL5015YHBW,2014,corn,ND,Richland,46.52091,-96.99091,5/24/14,11/7/14,171.9,bu/ac,FALSE,SANDY LOAM,US
4540,6/7/17 14:16,135,bu/ac,1069,AUGUSTA,A4564GENSS,2013,corn,NE,Gage,40.14694,-96.62667,5/5/14,11/6/14,130.4,bu/ac,FALSE,SILTY CLAY LOAM,US
4554,6/7/17 14:16,156.7,bu/ac,1640,CHANNEL,21209STX,2012,corn,OH,Hardin,40.745586,-83.666239,5/3/12,11/6/12,158.5,bu/ac,FALSE,SILT LOAM,US
4561,6/7/17 14:16,218.7,bu/ac,1035,AGRIGOLD,A6442VT3PRO,2013,corn,IA,Harrison,41.78386,-95.67249,6/3/13,11/19/13,210.3,bu/ac,FALSE,SILT LOAM,US
4566,6/7/17 14:16,234.6,bu/ac,1030,CHAMPION,CSX60A13VT3PRORIB,2014,corn,IA,Harrison,41.755163,-95.674449,5/9/14,11/9/14,236.9,bu/ac,FALSE,SILT LOAM,US
4642,6/7/17 9:17,55.6,bu/ac,13,AGSOURCE,6175,2007,soybeans,IA,Mills,40.98348986,-95.59508277,5/11/07,9/27/07,53.04027778,bu/ac,FALSE,SILTY CLAY LOAM,US
4650,6/7/17 14:16,219.6,bu/ac,1472,AUGUSTA,A007,2009,corn,PA,Chester,40.13779,-75.82909,4/28/09,10/23/09,206.2,bu/ac,FALSE,CLAY LOAM,US
4664,6/7/17 14:16,165.2,bu/ac,3298,CHAMPION,CSX54A15SSRIB,2014,corn,IA,Palo Alto,43.13069,-94.77623,5/6/14,10/28/14,154,bu/ac,FALSE,SILTY CLAY LOAM,US
4667,6/7/17 14:16,206.8,bu/ac,4238,CHANNEL,20264STXRIB,2014,corn,IL,Henry,,,5/10/14,11/5/14,204.2,bu/ac,FALSE,SILT LOAM,US
4761,6/7/17 14:17,131.1,bu/ac,1995,BECKS,XL6077HR,2010,corn,IL,Wayne,38.54077,-88.468794,5/25/10,10/8/10,128.7,bu/ac,FALSE,SILTY CLAY LOAM,US
4792,6/7/17 14:17,208.8,bu/ac,2824,AGRIGOLD,A6472VT3PRO,2013,corn,IL,Macon,39.94737,-88.97402,5/16/13,10/1/13,191.5,bu/ac,FALSE,SILTY CLAY LOAM,US
4836,6/7/17 14:17,154.9,bu/ac,2330,CHANNEL,21095STXRIB,2013,corn,IL,Henry,41.15489,-90.09677,5/14/13,10/29/13,142.4,bu/ac,FALSE,SILTY CLAY LOAM,US
4860,6/7/17 14:17,231.1,bu/ac,2721,AGRIGOLD,A6499STXRIB,2014,corn,MO,Nodaway,40.21772,-94.90215,5/5/14,11/7/14,218.8,bu/ac,FALSE,SILTY CLAY LOAM,US
4878,6/7/17 14:17,240.2,bu/ac,2828,AGRIGOLD,A6408VT3PRIB,2013,corn,IL,LaSalle,41.24027,-88.87511,5/5/14,10/10/14,224.3,bu/ac,FALSE,SILTY CLAY LOAM,US
4888,6/7/17 14:17,223.1,bu/ac,3302,ANDERSON,615R,2012,corn,MN,Chippewa,44.861906,-95.539105,5/12/13,10/11/13,202.4,bu/ac,FALSE,CLAY LOAM,US
4909,6/7/17 14:17,225.3,bu/ac,1043,CHAMPION,CSX59A14VT3PRO,2013,corn,IA,Butler,42.821336,-92.725433,5/16/13,10/31/13,217.7,bu/ac,FALSE,SILT LOAM,US
4910,6/7/17 14:17,210.8,bu/ac,2205,CHAMPION,CSX54A15SSRIB,2014,corn,IA,Butler,42.82152,-92.72641,5/9/14,10/31/14,204,bu/ac,FALSE,LOAM,US
4924,6/7/17 14:17,323.8,bu/ac,1596,AUGUSTA,A5658GTCBLL,2012,corn,IN,Decatur,39.324862,-85.625611,5/18/13,10/13/13,289.8,bu/ac,FALSE,CLAY LOAM,US
4952,6/7/17 14:17,194.3,bu/ac,2098,AGRIGOLD,A6517VT3PRIB,2014,corn,PA,Adams,39.8174,-77.02023,5/27/14,11/4/14,197.5,bu/ac,FALSE,SILTY CLAY LOAM,US
5026,6/7/17 14:18,190,bu/ac,906,AGVENTURE,VPMXRL5718HBW,2013,corn,SD,Miner,44.10531,-97.41002,5/31/13,10/21/13,183.5,bu/ac,FALSE,LOAM,US
5037,6/7/17 14:18,188.7,bu/ac,3778,AGRIGOLD,A6472VT3PRIB,2014,corn,IN,LaGrange,41.7801,-85.4635,5/27/14,11/3/14,170.7,bu/ac,TRUE,SANDY LOAM,US
5051,6/7/17 14:18,239,bu/ac,3613,SEED CONSULTANTS,1094AMR,2013,corn,IN,Dubois,38.3051,-87.0681,5/24/14,11/6/14,239.1,bu/ac,FALSE,CLAY LOAM,US
5110,6/7/17 14:18,171.2,bu/ac,2835,CHANNEL,21582VT3PRIB,2013,corn,MO,Clark,40.575214,-91.778961,5/18/13,10/1/13,161.3,bu/ac,FALSE,SILT LOAM,US
5150,6/7/17 14:18,214.7,bu/ac,3422,AGRIGOLD,A6416STXRIB,2014,corn,IN,LaPorte,41.32958,-86.81796,5/8/14,10/11/14,209.5,bu/ac,FALSE,SANDY LOAM,US
5213,6/7/17 14:18,191.8,bu/ac,2171,AUGUSTA,A0720GTCBLL,2009,corn,PA,Lebanon,40.27366,-76.46156,5/5/11,11/5/11,189.3,bu/ac,FALSE,SILT LOAM,US
5250,6/7/17 14:18,208.9,bu/ac,830,BUCKEYE,RR8891SSRIB,2014,corn,OH,Logan,40.441602,-83.830333,5/26/14,11/14/14,185.7,bu/ac,FALSE,SANDY LOAM,US
5261,6/7/17 9:19,60.6,bu/ac,1533,ADVANCED GENETICS,AG4733SR2Y,2010,soybeans,KS,Franklin,,,,,53.64864865,bu/ac,FALSE,,US
5265,6/7/17 14:18,233.5,bu/ac,1546,ANDERSON,689R,2012,corn,MN,Meeker,45.087401,-94.633755,4/30/12,9/24/12,216.8,bu/ac,FALSE,SILTY CLAY LOAM,US
5266,6/7/17 9:19,61.2,bu/ac,242,ADVANCED GENETICS,AG4844SR2Y,2013,soybeans,KS,Crawford,37.3547,-95.0163,,,57.98181818,bu/ac,FALSE,,US
5271,6/7/17 14:18,208.6,bu/ac,662,NUSEED,3014VT2P,2014,corn,MN,Meeker,45.1012,-94.63892,5/24/14,10/26/14,189.2,bu/ac,FALSE,CLAY LOAM,US
5309,6/7/17 14:18,111.3,bu/ac,1050,AGRIGOLD,A6499STXRIB,2014,corn,MO,Macon,39.72729,-92.674859,4/23/14,10/29/14,126.1,bu/ac,FALSE,LOAM,US
5348,6/7/17 14:18,187.8,bu/ac,3432,AGRIGOLD,A6408VT3PRIB,2013,corn,IL,DeKalb,41.843675,-88.887181,5/7/14,10/18/14,179.8,bu/ac,FALSE,SILTY CLAY LOAM,US
5429,6/7/17 14:19,240,bu/ac,806,AGRIGOLD,A6416STXRIB,2014,corn,IL,Livingston,41.068931,-88.439846,5/21/14,11/7/14,220.2,bu/ac,FALSE,SILTY CLAY LOAM,US
5430,6/7/17 14:19,220.4,bu/ac,806,AGRIGOLD,A6533VT3PRIB,2013,corn,IL,Livingston,41.068931,-88.439846,5/21/14,11/7/14,220.2,bu/ac,FALSE,SILTY CLAY LOAM,US
5472,6/7/17 14:19,220.4,bu/ac,1142,CHAMPION,CSX56A13VT2PRORIB,2014,corn,IA,Jackson,42.033888,-90.258239,5/8/14,10/21/14,227.9,bu/ac,FALSE,CLAY LOAM,US
5473,6/7/17 9:20,65.6,bu/ac,1624,ADVANTAGE,ADV2260CR,2006,soybeans,IA,Chickasaw,43.087055,-92.290664,5/9/06,10/10/06,64.4,bu/ac,FALSE,SILTY CLAY LOAM,US
5493,6/7/17 14:19,281.4,bu/ac,3309,CHANNEL,21095STXRIB,2013,corn,IL,Carroll,41.95904,-89.78867,5/7/13,10/21/13,257.7,bu/ac,FALSE,SILT LOAM,US
5520,6/7/17 14:19,233.9,bu/ac,3641,BECKS,XL5475AMX,2012,corn,IN,Adams,40.7454,-85.0007,5/9/14,11/11/14,,bu/ac,FALSE,SILTY CLAY LOAM,US
5539,6/7/17 14:19,246.1,bu/ac,1707,AGRIGOLD,A6499STXRIB,2014,corn,IA,Muscatine,41.452385,-91.135407,5/7/14,10/19/14,229,bu/ac,FALSE,SILT LOAM,US
5578,6/7/17 14:19,186.8,bu/ac,3386,ANDERSON,615R,2012,corn,MN,Nicollet,44.398486,-94.168674,4/30/12,9/18/12,188.3,bu/ac,FALSE,CLAY LOAM,US
5583,6/7/17 14:19,176.2,bu/ac,1077,ANDERSON,588VT3P,2013,corn,MN,Nicollet,44.397767,-94.168472,5/24/14,10/27/14,163.2,bu/ac,FALSE,CLAY LOAM,US
5590,6/7/17 14:19,212.1,bu/ac,2727,AGRIGOLD,A6458VT3PRIB,2013,corn,IA,Pottawattamie,41.28464,-95.55579,5/13/13,10/26/13,210.5,bu/ac,FALSE,SILTY CLAY LOAM,US
5597,6/7/17 14:19,206.5,bu/ac,2223,CHAMPION,CSX60A13VT3PRO,2012,corn,IA,Fayette,42.74536,-91.88066,5/15/13,10/25/13,198,bu/ac,FALSE,LOAM,US
5640,6/7/17 14:19,242.8,bu/ac,2227,BECKS,XL5475AMX,2012,corn,IN,Benton,40.49217,-87.14869,5/8/14,10/20/14,237.7,bu/ac,FALSE,SILT LOAM,US
5659,6/7/17 14:19,235.8,bu/ac,3446,BECKS,6347,2014,corn,MO,Marion,39.865396,-91.528429,4/22/14,10/9/14,229.7,bu/ac,FALSE,SILT LOAM,US
5663,6/7/17 14:19,178.3,bu/ac,3913,CHAMPION,CSX59A14VT3PRO,2013,corn,IA,Linn,42.0223,-91.80521,5/23/13,11/14/13,169.8,bu/ac,FALSE,,US
5666,6/7/17 14:19,245.6,bu/ac,3273,BECKS,XL5828AMX,2013,corn,IA,Linn,42.040132,-91.786374,5/18/14,11/10/14,215.7,bu/ac,FALSE,SANDY CLAY LOAM,US
5668,6/7/17 9:21,50.8,bu/ac,1523,4 STAR,EXP905,2009,soybeans,IA,Story,42.02572082,-93.56818838,5/21/09,10/14/09,47.97211155,bu/ac,FALSE,LOAM,US
5686,6/7/17 14:19,227.4,bu/ac,2234,CHAMPION,CSX60A13VT3PRO,2012,corn,IA,O'Brien,43.03058,-95.66184,5/20/13,11/4/13,198.3,bu/ac,FALSE,SILTY CLAY LOAM,US
5757,6/7/17 14:20,269,bu/ac,3858,AGRIGOLD,A6358VT3PRO,2013,corn,MI,Hillsdale,41.83684,-84.78658,5/9/13,10/26/13,264.5,bu/ac,TRUE,SANDY LOAM,US
5779,6/7/17 14:20,185.2,bu/ac,2909,CHAMPION,CSX57A13SS,2012,corn,IA,Buena Vista,42.78906,-95.1653,4/25/12,9/14/12,189,bu/ac,FALSE,SILTY CLAY LOAM,US
5783,6/7/17 14:20,189.6,bu/ac,3542,CHAMPION,CSX56A13VT3PRO,2012,corn,IA,Plymouth,42.76044,-95.95701,5/4/12,10/10/12,174.6,bu/ac,FALSE,SILTY CLAY LOAM,US
5874,6/7/17 9:22,67.1,bu/ac,917,ADVANTAGE,ADV2013CR,2010,soybeans,MN,Nicollet,44.416466,-94.184424,5/18/10,9/30/10,64.5,bu/ac,FALSE,CLAY LOAM,US
5890,6/7/17 14:20,246.3,bu/ac,3878,CHANNEL,21209STX,2012,corn,IN,St. Joseph,41.65318,-86.3506,5/4/12,10/5/12,234.9,bu/ac,TRUE,SANDY CLAY,US
5891,6/7/17 14:20,211.9,bu/ac,2752,CHANNEL,21095STXRIB,2013,corn,IN,St. Joseph,41.65318,-86.3506,5/8/13,10/17/13,203.3,bu/ac,FALSE,SANDY CLAY,US
5904,6/7/17 14:20,213.3,bu/ac,3617,AGRIGOLD,A6416STXRIB,2014,corn,IN,Henry,39.789107,-85.496046,5/29/14,11/3/14,209.8,bu/ac,FALSE,SILTY CLAY LOAM,US
5947,6/7/17 14:20,245.4,bu/ac,2731,AGRIGOLD,A6416STXRIB,2014,corn,IL,Lee,41.61465,-89.18736,5/4/14,10/6/14,231.5,bu/ac,FALSE,SILTY CLAY LOAM,US
5960,6/7/17 14:20,72.3,bu/ac,3821,AUGUSTA,A0720GTCBLL,2009,corn,MD,Queen Anne's,39.2077,-75.8239,5/10/13,10/2/13,77.8,bu/ac,TRUE,LOAMY SAND,US
5961,6/7/17 14:20,252,bu/ac,3841,CHEMGRO,7435RDP,2014,corn,MD,Queen Anne's,39.21781,-75.84219,5/9/14,10/8/14,242.9,bu/ac,TRUE,SANDY LOAM,US
5962,6/7/17 14:20,264.5,bu/ac,3841,AUGUSTA,A4564GENSS,2013,corn,MD,Queen Anne's,39.21781,-75.84219,5/9/14,10/8/14,242.9,bu/ac,TRUE,SANDY LOAM,US
5976,6/7/17 14:20,220,bu/ac,735,BECKS,XL5828AM,2014,corn,OH,Seneca,41.20667,-83.13767,5/27/14,11/15/14,222.6,bu/ac,FALSE,LOAMY SAND,US
5997,6/7/17 14:20,245.7,bu/ac,1853,AGRIGOLD,A6499STXRIB,2014,corn,IL,McLean,40.589,-88.822,5/6/14,10/8/14,233.3,bu/ac,FALSE,SILTY CLAY LOAM,US
6022,6/7/17 14:20,189.2,bu/ac,1436,BECKS,XL5475AMX,2012,corn,IL,Douglas,39.8058,-88.20375,5/17/13,10/11/13,185.4,bu/ac,FALSE,SILTY CLAY LOAM,US
6053,6/7/17 14:21,235.8,bu/ac,2112,AGRIGOLD,A6533VT3PRIB,2013,corn,IL,Fayette,38.9483,-89.1494,5/10/14,11/14/14,220.6,bu/ac,FALSE,SILTY CLAY LOAM,US
6054,6/7/17 14:21,227.1,bu/ac,3269,BUCKEYE,RR9128VT3PRIB,2013,corn,OH,Van Wert,40.80024,-84.50001,5/14/13,10/28/13,239.8,bu/ac,FALSE,LOAM,US
6116,6/7/17 14:21,171.3,bu/ac,1081,CHANNEL,21095STXRIB,2013,corn,IL,Jo Daviess,42.5032,-90.088,5/16/13,10/10/13,165.2,bu/ac,FALSE,SILT LOAM,US
6122,6/7/17 14:21,188.1,bu/ac,3731,AUGUSTA,A0720GTCBLL,2009,corn,MD,Cecil,39.43333,-75.79472,5/17/12,10/9/12,166.5,bu/ac,FALSE,SANDY LOAM,US
6123,6/7/17 14:21,238.1,bu/ac,1466,CHEMGRO,7435RDP,2014,corn,MD,Cecil,39.4273,-75.79349,5/20/14,11/8/14,231.7,bu/ac,FALSE,SANDY LOAM,US
6146,6/7/17 14:21,240.2,bu/ac,2959,AGRIGOLD,A6416STXRIB,2014,corn,IA,Washington,41.30899,-91.648258,5/7/14,11/1/14,239.3,bu/ac,FALSE,SILTY CLAY LOAM,US
6152,6/7/17 9:23,57.1,bu/ac,6,ADVANCED GENETICS,AG4844SR2Y,2013,soybeans,KS,Franklin,38.61560059,-95.2675,5/23/13,10/11/13,57.67272727,bu/ac,FALSE,SILT LOAM,US
6157,6/7/17 14:21,230.3,bu/ac,2077,CHAMPION,CSX60A13VT3PRO,2012,corn,IA,Black Hawk,42.48611,-92.1634,5/14/13,10/26/13,221.3,bu/ac,FALSE,SILTY CLAY LOAM,US
6184,6/7/17 14:21,208.9,bu/ac,1713,AGRIGOLD,A6499STXRIB,2014,corn,IL,Iroquois,40.7623,-87.8055,5/4/14,10/1/14,189.5,bu/ac,FALSE,SANDY LOAM,US
6219,6/7/17 14:21,248.5,bu/ac,2865,AGRIGOLD,A6472VT3PRO,2013,corn,IN,Tipton,40.362455,-85.898748,5/17/13,10/13/13,228.2,bu/ac,FALSE,SILTY CLAY LOAM,US
6307,6/7/17 14:21,196.8,bu/ac,3760,AUGUSTA,A5565VT3PRO,2013,corn,IA,Guthrie,41.76984,-94.29072,5/16/13,11/2/13,180.2,bu/ac,FALSE,LOAM,US
6308,6/7/17 14:21,186.3,bu/ac,3760,CHAMPION,CSX62A13VT3PRO,2012,corn,IA,Guthrie,41.76984,-94.29072,5/16/13,11/2/13,180.2,bu/ac,FALSE,LOAM,US
6386,6/7/17 9:24,50.1,bu/ac,151,ADVANCED GENETICS,AG4533NR2Y,2011,soybeans,KS,Reno,38.0655,-97.9142,5/12/12,10/15/12,55.29387755,bu/ac,TRUE,SANDY LOAM,US
6716,6/7/17 14:23,185.6,bu/ac,567,CHAMPION,CSX57A13SS,2012,corn,IA,Pocahontas,42.75101563,-94.6485412,5/1/12,9/20/12,180.8433333,bu/ac,FALSE,CLAY LOAM,US
6729,6/7/17 14:23,166.6,bu/ac,182,CHAMPION,CSX56B13SS,2012,corn,IA,Harrison,41.60463153,-95.91915364,4/25/12,9/14/12,166.135,bu/ac,FALSE,SILT LOAM,US
6731,6/7/17 14:23,213.3,bu/ac,4309,CHAMPION,CSX56B13SS,2012,corn,IA,Hardin,42.3061,-93.3005,5/8/12,10/2/12,170.2870968,bu/ac,FALSE,,US
6734,6/7/17 14:23,181.9,bu/ac,182,CHAMPION,CSX62A13VT3PRO,2012,corn,IA,Harrison,41.60463153,-95.91915364,4/25/12,9/14/12,166.135,bu/ac,FALSE,SILT LOAM,US
6739,6/7/17 14:23,205.1,bu/ac,4351,CHAMPION,CSX60A13VT3PRO,2012,corn,IA,Story,42.02572082,-93.56818838,5/9/12,10/3/12,183.2879032,bu/ac,FALSE,LOAM,US
6744,6/7/17 14:23,221.9,bu/ac,4351,CHAMPION,CSX56B13SS,2012,corn,IA,Story,42.02572082,-93.56818838,5/9/12,10/3/12,183.2879032,bu/ac,FALSE,LOAM,US
6746,6/7/17 14:23,142.7,bu/ac,4309,CHAMPION,CSX57A13SS,2012,corn,IA,Hardin,42.3061,-93.3005,5/8/12,10/2/12,170.2870968,bu/ac,FALSE,,US
6747,6/7/17 14:23,144.9,bu/ac,3516,CHAMPION,CSX56B13SS,2012,corn,IA,Cedar,41.88064786,-91.00332094,5/11/12,10/5/12,181.3359375,bu/ac,FALSE,SILTY CLAY LOAM,US
